customer_id,name,age_range,marital_status,family_size,no_of_children,income_bracket,gender,mean_discount_used_by_cust,unique_items_bought_by_cust,mean_selling_price_paid_by_cust,mean_quantity_bought_by_cust,total_discount_used_by_cust,total_coupons_used_by_cust,total_price_paid_by_cust,total_quantity_bought_by_cust
1016,Mr. Allen Mcknight,36-45,Married,2,0,8,M,-0.08,412,111.38,1.14,-44.52,2,62486.71,639
1017,Scott Smith DVM,18-25,Single,3,1,5,M,-0.17,1113,87.85,1.05,-307.22,11,160686.26,1915
1018,Jeffrey Lewis,46-55,Married,2,0,6,M,-0.2,399,98.9,1.0,-104.18,7,52416.29,530
1019,Nancy Wright,36-45,Married,2,0,4,F,-0.02,435,103.3,1.03,-17.81,1,74166.4,739
1020,Jacob Davis,46-55,Single,1,0,3,M,0.0,161,99.29,1.0,0.0,0,24127.03,243
1021,Hannah Andersen,26-35,Single,1,0,4,F,-0.12,209,111.59,1.11,-35.62,1,32250.62,321
1022,Anna Smith,70+,Married,2,0,4,F,-0.55,423,141.87,1.0,-577.75,24,147828.33,1042
1023,Martha Briggs,18-25,Single,4,3,1,F,-0.15,1230,75.15,1.0,-398.94,11,205622.55,2738
1024,Linda Jimenez,26-35,Married,2,0,3,F,0.0,222,111.05,1.07,0.0,0,39977.67,384
1025,Jerry Schultz,46-55,Married,2,0,5,M,-1.54,1051,98.53,1.02,-2984.9,138,191434.34,1989
1026,Tara Campbell,26-35,Married,5,3,4,F,-0.11,614,84.95,1.0,-135.34,7,107629.22,1268
1027,Mr. Anthony Simon,46-55,Single,2,1,5,M,0.0,407,82.45,1.0,0.0,0,51285.96,622
1028,Christina Noble,56-70,Married,2,0,4,F,-0.12,469,122.65,1.08,-94.4,4,95055.68,838
1029,Jacob Beasley,26-35,Single,2,1,2,M,-0.29,251,78.12,1.0,-131.2,7,34996.98,449
1030,Lisa Brown,36-45,Married,2,0,4,F,0.0,110,187.18,1.0,0.0,0,37997.8,203
1031,Julie Davila,36-45,Single,1,0,2,F,-2.02,552,92.43,1.09,-1632.78,47,74681.98,880
1032,Melanie Love,36-45,Married,3,1,6,F,-0.12,235,116.12,1.0,-35.62,1,35882.3,309
1033,Elizabeth Wilson,36-45,Single,1,0,1,F,-0.21,1596,96.43,1.06,-589.15,15,271549.46,2985
1034,Amber Dickson,46-55,Married,2,0,4,F,0.0,398,88.02,1.0,0.0,0,48232.84,548
1035,Brian Hall,46-55,Married,2,0,5,M,-0.23,319,98.02,1.01,-89.05,1,37249.03,383
1036,John Taylor,36-45,Married,2,0,9,M,-0.08,871,115.38,1.0,-124.67,2,179880.33,1559
1037,Robert Salazar,46-55,Single,1,0,5,M,0.0,121,68.54,1.39,0.0,0,12405.47,252
1038,Jordan Anderson,46-55,Single,1,0,4,F,0.0,112,142.98,1.01,0.0,0,27738.26,195
1039,Trevor Anderson,36-45,Single,1,0,6,M,-0.37,157,104.18,1.0,-67.08,3,18855.91,181
1040,Ricky French,46-55,Married,2,0,1,M,0.0,316,110.35,1.07,0.0,0,40386.41,390
1041,Sarah Hughes,70+,Single,1,0,4,F,-0.03,306,92.92,1.0,-12.47,1,34658.19,373
1042,Ian Duarte,70+,Married,2,0,6,M,-0.48,297,82.11,1.0,-172.16,3,29641.51,361
1043,Nichole Dunlap,36-45,Married,5,3,8,F,-0.37,718,99.41,1.05,-382.54,10,103285.09,1095
1044,Leslie Myers,36-45,Single,1,0,2,F,-0.98,729,103.84,1.01,-1333.7,42,141633.72,1374
1045,Maria Parker,36-45,Married,2,0,6,F,-0.08,591,94.56,1.04,-76.58,3,90398.24,997
1046,Colton Barnes,46-55,Married,2,0,6,M,-0.2,1093,123.4,1.0,-473.15,16,298616.63,2420
1047,Jeremiah Davenport,46-55,Single,1,0,6,M,-0.06,483,110.15,1.0,-35.62,1,70495.85,642
1048,Sonya Adkins,26-35,Married,2,0,5,F,0.0,322,104.49,1.04,0.0,0,53289.48,528
1049,Kenneth Jordan,70+,Married,3,1,8,M,-0.25,225,142.24,1.01,-71.24,3,41106.26,292
1050,Robert Johnson,26-35,Married,2,0,5,M,-0.19,216,101.08,1.0,-44.52,2,23957.11,237
1051,Dr. Stephen Williams Jr.,46-55,Married,2,0,2,M,-0.32,177,82.89,1.01,-81.93,3,21303.96,260
1052,Lauren Mcconnell,26-35,Single,1,0,4,F,-4.62,522,114.88,1.0,-3979.87,98,99027.94,862
1053,John Young,46-55,Single,1,0,5,M,-0.29,208,164.25,1.08,-89.05,1,50918.77,335
1054,Robert Lara,36-45,Single,1,0,5,M,0.0,415,75.74,1.01,0.0,0,39084.33,520
1055,Kenneth Mcdaniel,26-35,Married,3,1,4,M,-0.12,996,99.22,1.02,-215.5,8,171458.68,1754
1056,Christian Davis,36-45,Single,1,0,2,M,-0.86,646,84.66,1.02,-1405.86,46,139018.76,1678
1057,Eddie Perez,36-45,Single,1,0,3,M,-0.11,240,86.42,1.03,-35.62,1,27482.68,326
1058,Chelsea Smith,46-55,Married,3,1,5,F,0.0,428,111.93,1.0,0.0,0,68613.16,613
1059,Jane Lopez,46-55,Married,2,0,5,F,-0.1,468,88.01,1.0,-73.02,3,63897.48,726
1060,Lisa Schmidt,36-45,Married,2,0,2,F,0.0,398,72.96,1.0,0.0,0,39690.91,546
1061,Ronnie Ruiz,36-45,Single,1,0,3,M,-0.85,818,103.47,1.0,-1231.29,48,150545.63,1455
1062,Mark Marshall,46-55,Single,1,0,3,M,-0.11,392,109.91,1.0,-68.12,4,66276.55,603
1063,Ryan Curtis,26-35,Married,3,1,4,M,-1.22,348,97.93,1.02,-603.38,25,48571.58,508
1064,Ryan Simmons,36-45,Married,2,0,9,M,-0.26,950,115.0,1.03,-548.84,12,243574.25,2189
1065,Heather Bryant,46-55,Single,1,0,5,F,-0.26,398,87.72,1.01,-144.26,5,48332.26,555
1066,Samantha Cannon,46-55,Married,3,1,1,F,-0.39,142,122.36,1.0,-106.85,3,33650.22,275
1067,Kelly Patton,46-55,Single,1,0,5,F,-0.22,533,114.02,1.01,-209.27,11,110597.4,981
1068,Elizabeth Duarte,46-55,Married,2,0,2,F,-0.55,935,91.12,1.03,-1079.86,48,177419.11,2015
1069,Kristine Cook,46-55,Married,2,0,5,F,0.0,135,202.68,1.01,0.0,0,54318.08,272
1070,Stephanie Walsh,56-70,Single,1,0,6,F,-3.34,594,112.44,1.1,-3646.57,131,122668.62,1202
1071,Richard Bennett,36-45,Single,1,0,2,M,-0.14,656,95.51,1.0,-103.3,4,72207.66,757
1072,Joseph Price,70+,Married,2,0,2,M,-0.42,412,79.97,1.01,-218.12,7,41822.23,529
1073,John Castro,36-45,Single,1,0,5,M,-0.55,582,92.82,1.0,-422.08,18,70913.74,764
1074,Jon Watts,26-35,Single,2,1,2,M,0.0,171,117.15,1.0,0.0,0,23547.43,201
1075,Vincent Anthony,36-45,Married,4,2,7,M,-0.05,303,125.75,1.03,-21.38,2,50804.6,418
1076,Brenda Hernandez,18-25,Single,1,0,12,F,0.0,608,98.15,1.03,0.0,0,167927.65,1766
1077,Elizabeth Smith,70+,Married,2,0,4,F,0.0,297,87.81,1.0,0.0,0,49610.63,566
1078,Alicia Bush,26-35,Married,2,0,4,F,-0.4,116,91.35,1.0,-89.05,1,20188.28,221
1079,Barbara Patterson,46-55,Married,2,0,1,F,0.0,317,97.39,1.0,0.0,0,64080.26,658
1080,Christine Rogers,70+,Single,1,0,2,F,-0.1,288,126.83,1.01,-35.62,1,45786.64,365
1081,Kevin Caldwell,56-70,Single,1,0,4,M,-0.03,351,88.27,1.09,-17.81,1,47668.48,590
1082,Jacob Solis,56-70,Single,1,0,4,M,-0.58,331,115.65,1.15,-301.86,16,60370.67,599
1083,Aaron Branch,26-35,Married,4,2,2,M,-0.71,653,85.81,1.0,-720.87,24,87610.29,1021
1084,Kelly Torres,26-35,Married,2,0,4,M,-0.02,811,85.12,1.0,-27.61,3,133559.26,1573
1085,Paul Rivera,46-55,Single,1,0,4,M,-0.35,450,79.16,1.06,-248.97,8,56912.61,763
1086,Krystal Turner,26-35,Married,3,1,4,F,-3.78,506,93.65,1.04,-3061.8,92,75948.49,846
1087,Tina Barajas,46-55,Single,1,0,4,F,-0.03,486,111.03,1.06,-17.81,1,72499.53,689
1088,Loretta Beasley,36-45,Married,5,3,5,F,-0.26,279,102.37,1.0,-89.05,1,35216.02,344
1089,Tyrone Alexander,36-45,Married,5,3,4,M,-0.04,723,81.7,1.0,-47.49,2,89627.15,1097
1090,Stephanie Harris,70+,Married,2,0,6,F,0.0,204,94.27,1.0,0.0,0,22152.92,235
1091,Johnny Gonzalez,46-55,Married,5,3,8,M,-0.42,1376,92.92,1.11,-1086.74,32,239362.16,2854
1092,Jacob Cooper,46-55,Single,1,0,10,M,-0.08,307,145.77,1.0,-35.62,1,66764.46,458
1093,Danielle Sherman,46-55,Married,4,2,6,F,-0.55,945,114.63,1.03,-746.53,33,155433.93,1403
1094,Christina Watkins,46-55,Single,1,0,4,F,-0.05,529,94.77,1.01,-35.62,1,68612.92,731
1095,Timothy Byrd,36-45,Single,1,0,2,M,-0.05,1518,87.68,1.0,-108.64,4,206410.02,2359
1096,Morgan Rodriguez,46-55,Married,2,0,2,F,0.0,199,87.24,1.01,0.0,0,24514.86,283
1097,Aaron Smith,26-35,Married,3,1,7,M,-0.05,564,136.57,1.01,-47.2,3,127285.82,938
1098,Jordan Jensen,26-35,Married,2,0,4,M,-0.05,329,95.44,1.0,-35.62,1,65946.41,691
1099,Kelly Evans,46-55,Single,1,0,5,F,-1.1,324,125.28,1.1,-525.38,23,60009.45,529
1100,Nichole Lawson,46-55,Single,1,0,5,F,-0.59,645,98.27,1.0,-593.07,23,98069.27,998
1101,Jessica Garza,46-55,Single,1,0,6,F,-0.34,492,85.82,1.0,-286.39,7,73206.51,853
1102,Miranda Arroyo,56-70,Married,2,0,5,F,0.0,138,127.76,1.0,0.0,0,20186.87,158
1103,Marilyn Morgan,26-35,Married,2,0,4,F,-0.16,819,81.02,1.14,-293.86,8,149963.89,2113
1104,Anne Rogers,70+,Married,2,0,6,F,-0.14,588,87.3,1.01,-118.44,8,74990.16,871
1105,Ashley White,46-55,Married,2,0,9,F,-0.06,455,119.72,1.07,-35.62,1,69077.26,615
1106,Eduardo Aguilar,26-35,Married,2,0,3,M,-0.3,457,93.27,1.03,-213.72,5,66033.63,730
1107,Mary Mcknight,46-55,Single,1,0,5,F,0.0,272,126.32,1.0,0.0,0,44591.82,353
1108,Amy Mendez,26-35,Married,5,3,4,F,0.0,285,84.03,1.0,0.0,0,28569.5,340
1109,Darius Cook,36-45,Married,2,0,6,M,-0.13,702,123.71,1.04,-178.1,5,175664.84,1482
1110,Yesenia Baldwin,70+,Married,2,0,6,F,0.0,183,103.03,1.0,0.0,0,36471.21,354
1111,Danielle Fletcher,46-55,Single,2,1,7,F,-1.56,305,101.45,1.02,-745.63,25,48592.78,490
1112,Andres Smith,36-45,Single,3,2,5,M,-0.2,346,85.17,1.05,-133.57,2,56809.35,698
1113,Melanie Hopkins,26-35,Married,2,0,4,F,-0.26,400,80.92,1.0,-142.48,4,44022.1,546
1114,Kenneth Barry,46-55,Single,1,0,5,M,-0.26,591,95.99,1.0,-225.0,13,83412.64,870
1115,Tammie Cochran,46-55,Married,2,0,3,F,-1.28,1208,89.86,1.01,-3315.5,98,233018.22,2623
1116,Rebecca James,18-25,Single,1,0,4,F,0.0,314,92.42,1.02,0.0,0,46392.75,511
1117,Holly Estrada MD,70+,Single,1,0,1,F,-0.26,610,111.1,1.0,-241.31,13,102212.17,920
1118,Anthony Howell,56-70,Married,2,0,4,M,-0.61,438,92.12,1.0,-346.4,10,52045.72,565
1119,Sierra King,36-45,Married,2,0,10,F,-0.35,403,112.97,1.26,-161.89,4,52982.39,590
1120,Brandon Moran,46-55,Married,2,0,9,M,-0.03,508,111.59,1.0,-26.71,1,90837.21,814
1121,Craig Barnes,18-25,Married,3,1,5,M,-0.1,1010,143.09,1.0,-222.26,8,323822.41,2263
1122,Brian Lane,70+,Married,2,0,4,M,-0.36,897,112.94,1.09,-520.5,14,163870.05,1584
1123,Danielle Stanley MD,36-45,Married,2,0,8,F,0.0,553,91.61,1.0,0.0,0,80799.12,885
1124,Cassidy Jones,46-55,Married,2,0,1,F,-0.02,949,102.09,1.01,-35.62,1,152317.03,1505
1125,Marcus Smith,26-35,Single,1,0,5,M,-0.24,207,118.81,1.0,-71.24,2,35880.54,302
1126,Kathleen Howard,26-35,Single,1,0,5,F,-0.37,295,85.71,1.0,-144.26,5,33596.54,392
1127,Jason Perkins,36-45,Single,1,0,3,M,-0.03,339,138.17,1.06,-17.81,1,78343.32,600
1128,David Douglas,46-55,Single,1,0,5,M,-0.28,302,121.49,1.02,-106.86,2,45678.63,385
1129,Brittany Wiggins,70+,Married,2,0,9,F,-0.66,607,127.33,1.0,-476.95,5,91552.56,721
1130,Lisa Acosta,46-55,Married,2,0,3,F,-0.31,497,93.99,1.04,-198.4,5,59306.21,656
1131,Kyle Hunt,18-25,Single,5,3,1,M,-1.36,707,90.57,1.05,-1226.73,38,81515.56,943
1132,Kaitlyn Bowman,46-55,Married,2,0,5,F,-0.13,205,100.57,1.0,-35.62,2,27353.89,272
1133,Bryan Aguirre MD,46-55,Married,2,0,9,M,0.0,540,96.86,1.01,0.0,0,84171.31,875
1134,Brandon Bowman,26-35,Married,4,2,6,M,-0.04,525,106.08,1.02,-31.16,2,77334.73,740
1135,Michael Madden,56-70,Married,2,0,4,M,-0.02,801,85.52,1.0,-17.81,1,83554.71,978
1136,Madeline Wilson,46-55,Married,2,0,6,F,-2.0,957,98.73,1.07,-4036.85,137,199340.79,2151
1137,Michelle Smith,36-45,Married,3,1,5,F,-0.17,374,104.19,1.0,-102.4,3,61368.24,589
1138,Matthew Stewart,36-45,Single,1,0,9,M,0.0,246,124.02,1.06,0.0,0,45516.46,389
1139,Teresa Tyler,56-70,Married,4,2,7,F,0.0,413,69.74,1.0,0.0,0,39614.35,568
1140,Jennifer Taylor,26-35,Single,1,0,4,F,-0.15,722,116.31,1.0,-182.25,9,144694.52,1246
1141,Phillip Turner,70+,Married,2,0,6,M,-0.41,448,120.38,1.07,-386.48,10,113153.54,1003
1142,Jill Escobar,56-70,Single,1,0,6,F,-1.93,511,96.01,1.1,-1602.84,71,79689.22,909
1143,Jonathon Barnes,46-55,Married,2,0,6,M,-0.18,250,84.36,1.0,-64.11,3,30114.98,357
1144,Mark Bridges,26-35,Married,5,3,3,M,-1.15,432,105.44,1.0,-648.28,26,59466.92,565
1145,Jennifer Murphy,46-55,Married,5,3,8,F,-0.41,560,108.66,1.02,-382.91,10,102362.12,960
1146,Kelly Osborne,36-45,Married,2,0,5,F,-0.31,942,99.36,1.06,-609.99,15,198426.03,2121
1147,Shelby Martin,46-55,Married,3,1,3,F,0.0,357,110.19,1.04,0.0,0,58950.7,555
1148,Shane Hopkins,18-25,Single,1,0,12,M,-1.17,477,149.31,1.04,-873.74,19,111533.88,780
1149,Sheryl Horton,46-55,Single,1,0,6,F,-0.3,193,59.73,1.0,-178.1,6,34941.06,585
1150,James Weeks,36-45,Married,3,1,1,M,-0.23,70,74.49,1.0,-19.59,1,6480.43,87
1151,William Harrington,46-55,Single,2,1,4,M,-0.2,220,97.43,1.0,-74.8,5,36048.76,370
1152,Alexis Martin,46-55,Married,3,1,10,F,-0.17,1195,107.89,1.0,-474.28,13,292823.13,2717
1153,Christopher Strickland,46-55,Single,1,0,10,M,-0.22,259,119.26,1.01,-89.05,1,48537.32,412
1154,Angela Garza,46-55,Married,3,1,6,F,-0.07,840,121.32,1.02,-129.12,6,229904.66,1936
1155,Julie Frazier,46-55,Married,5,3,1,F,-1.16,381,89.57,1.0,-670.18,13,51950.05,580
1156,Isabella Gonzalez,70+,Married,2,0,6,F,-0.03,761,102.08,1.11,-30.28,2,106672.49,1160
1157,Andrea Hall,18-25,Married,3,1,5,F,-0.21,1402,105.29,1.11,-425.16,15,210580.78,2220
1158,Rhonda Long,36-45,Married,3,1,6,F,0.0,788,108.68,1.06,0.0,0,140201.64,1370
1159,Stephen Thompson,36-45,Married,2,0,6,M,-1.74,824,93.01,1.0,-1928.11,67,103237.7,1112
1160,Amanda Morrow,36-45,Married,2,0,4,F,-0.08,295,94.07,1.05,-34.35,2,38476.45,430
1161,Natalie Hines,26-35,Single,1,0,9,F,-1.39,314,114.38,1.0,-760.47,28,62567.49,547
1162,Kevin King,70+,Married,2,0,4,M,-0.01,243,121.44,1.0,-4.45,1,36431.43,300
1163,Jessica Aguilar,46-55,Single,2,1,7,F,-0.52,150,99.05,1.04,-92.26,3,17532.22,184
1164,Lindsey Campbell,26-35,Married,4,2,2,F,-0.43,354,89.61,1.0,-191.46,4,39698.58,443
1165,Richard Webb,36-45,Married,5,3,5,M,-0.75,313,106.56,1.07,-335.7,10,47630.73,477
1166,Jill Rivera,46-55,Married,5,3,8,F,-0.13,1083,123.6,1.04,-283.47,13,271916.85,2297
1167,Omar Williams,46-55,Single,1,0,5,M,-0.07,585,103.99,1.0,-97.95,4,150676.87,1449
1168,Joshua Boyer,18-25,Married,2,0,4,M,-1.28,639,91.73,1.01,-1084.98,40,77878.3,858
1169,Kathryn Becker,46-55,Married,2,0,5,F,-0.45,429,129.8,1.05,-275.75,10,79696.82,646
1170,Linda Green,36-45,Single,1,0,2,F,-0.12,850,84.01,1.06,-151.38,3,106861.26,1350
1171,Kimberly Brooks,46-55,Married,2,0,3,F,0.0,302,115.15,1.0,0.0,0,42490.9,369
1172,Kristina Parks,70+,Married,2,0,4,F,-0.2,203,71.66,1.0,-189.98,8,68002.28,949
1173,Brittney Peterson,46-55,Single,1,0,7,F,-0.09,203,106.7,1.09,-35.62,1,42467.42,433
1174,Brittany Dixon,26-35,Married,2,0,6,F,-0.15,509,92.19,1.01,-97.95,5,61767.6,674
1175,Sara Little,70+,Married,2,0,6,F,-1.45,76,113.72,1.0,-178.1,2,13987.26,123
1176,Amy Malone,70+,Single,1,0,2,F,-1.57,284,110.34,1.02,-572.92,18,40275.69,374
1177,Alfred Lowery,26-35,Married,3,1,4,M,-0.33,226,118.6,1.0,-89.04,4,31548.39,266
1178,Kurt Valdez,36-45,Married,3,1,4,M,-0.11,696,90.08,1.02,-128.23,3,107739.85,1222
1179,Michael Leach,36-45,Married,2,0,7,M,-0.4,421,103.79,1.0,-207.46,11,53556.62,516
1180,Shawn Jones,70+,Married,2,0,5,M,-2.36,74,204.43,1.0,-195.91,2,16967.64,83
1181,Amber Ramirez,46-55,Married,2,0,5,F,0.0,528,100.04,1.01,0.0,0,67930.35,686
1182,Kevin Liu,26-35,Married,3,1,3,M,-0.68,989,128.39,1.0,-1341.92,59,252546.08,1969
1183,Christopher Taylor,46-55,Married,3,1,3,M,-0.05,672,127.01,1.0,-53.43,3,131327.46,1034
1184,Tamara Mason,46-55,Married,3,1,4,F,-0.21,1874,100.36,1.0,-532.21,16,260236.54,2594
1185,Barbara Barrett,36-45,Married,2,0,4,F,-0.15,271,121.66,1.01,-47.49,2,38445.76,320
1186,Robert Garcia,46-55,Single,1,0,10,M,-0.02,721,119.54,1.04,-26.71,1,144877.87,1261
1187,Robert Gray,26-35,Single,1,0,5,M,-0.63,909,79.15,1.05,-1014.4,35,128373.55,1706
1188,Cole Hernandez,36-45,Married,2,0,5,M,0.0,198,83.37,1.12,0.0,0,25426.51,342
1189,Danielle Harvey,46-55,Single,1,0,5,F,-0.36,342,83.96,1.0,-227.08,4,53316.04,635
1190,Michele Stewart,56-70,Single,1,0,6,F,0.0,248,133.71,1.0,0.0,0,104295.08,780
1191,Jordan Reynolds,46-55,Married,5,3,4,M,-0.16,491,93.24,1.0,-106.86,2,63215.93,680
1192,Ashley Gutierrez,70+,Single,1,0,2,F,-0.2,938,93.91,1.0,-343.72,10,159740.01,1701
1193,David Fowler,56-70,Married,2,0,4,M,-0.69,418,119.93,1.04,-378.76,19,65964.02,571
1194,Julie Ramirez,36-45,Married,5,3,4,F,-1.05,526,90.59,1.05,-888.7,17,76910.8,888
1195,Teresa Hunter,56-70,Married,2,0,5,F,-0.03,221,141.15,1.0,-8.9,1,39099.25,277
1196,Michael Terry,36-45,Married,2,0,4,M,-0.84,150,89.03,1.04,-180.78,8,19051.39,223
1197,Meredith Johnson,46-55,Single,1,0,4,F,-0.07,358,105.44,1.03,-35.62,1,54724.31,532
1198,Michelle Allen,18-25,Single,1,0,4,F,-0.89,494,105.36,1.11,-669.63,27,79443.14,835
1199,Robert Mcdonald,36-45,Single,1,0,9,M,-0.4,850,99.98,1.01,-549.62,8,136968.68,1380
1200,Dr. Kari Walker PhD,36-45,Married,5,3,5,F,0.0,452,101.08,1.04,0.0,0,65092.54,671
1201,Jasmine Ward,18-25,Single,1,0,1,F,0.0,667,101.6,1.0,0.0,0,89406.31,880
1202,Ashley Rogers,36-45,Single,3,1,6,F,-0.99,338,85.21,1.03,-540.82,24,46526.21,565
1203,Savannah Walter,36-45,Single,1,0,3,F,-0.02,522,87.55,1.0,-15.27,1,86232.99,985
1204,Shannon Hernandez,46-55,Single,1,0,5,F,-0.08,457,107.0,1.0,-48.09,2,64305.65,601
1205,Allison Bishop,46-55,Single,1,0,5,F,-0.05,284,103.21,1.0,-23.15,2,46959.6,455
1206,Heather Clark,36-45,Married,3,1,12,F,-0.01,262,134.7,1.16,-3.92,1,47413.9,410
1207,Megan Wagner,36-45,Single,4,3,4,F,-0.23,350,91.96,1.06,-106.5,1,41748.47,479
1208,Kyle Adkins,56-70,Married,2,0,9,M,-3.84,493,121.62,1.13,-5535.66,203,175137.19,1626
1209,Melissa Alexander,36-45,Married,4,2,7,F,-0.39,587,83.51,1.05,-415.56,8,88689.14,1111
1210,Robert Murray,46-55,Married,2,0,5,M,-0.35,848,84.91,1.0,-614.44,23,148174.55,1751
1211,Dr. Betty Taylor,36-45,Married,2,0,5,F,0.0,353,99.39,1.07,0.0,0,52078.36,563
1212,Christopher Dunn,26-35,Married,2,0,6,M,-0.16,446,77.67,1.0,-124.67,5,61436.2,791
1213,Tracy Stevens,36-45,Single,3,1,5,M,0.0,125,69.39,1.01,0.0,0,14641.56,213
1214,Mark Robinson,46-55,Single,1,0,6,M,0.0,300,128.87,1.02,0.0,0,44847.28,354
1215,Laurie Booth,36-45,Married,3,1,6,F,-0.08,738,102.72,1.02,-99.73,5,125519.31,1250
1216,Katie Terry,26-35,Married,4,2,8,F,-0.69,752,121.92,1.08,-1034.73,38,183970.73,1624
1217,Michelle Reynolds,26-35,Single,1,0,6,F,0.0,331,112.45,1.01,0.0,0,68370.9,613
1218,Melissa Hill,36-45,Married,2,0,5,F,0.0,401,138.2,1.0,0.0,0,135159.68,980
1219,Brittany Gillespie,36-45,Single,1,0,5,F,-0.41,269,75.21,1.0,-156.72,7,28431.14,378
1220,Roberto Davis,46-55,Single,1,0,1,M,0.0,191,103.95,1.0,0.0,0,25363.51,244
1221,Stephanie Bennett,46-55,Single,1,0,2,F,-0.75,111,87.41,1.0,-89.05,3,10401.32,119
1222,Russell Mathews,46-55,Single,1,0,5,M,-0.03,397,91.23,1.0,-14.25,1,49809.5,546
1223,Victor Jones,36-45,Married,2,0,5,M,0.0,169,106.81,1.01,0.0,0,31400.7,297
1224,Tyler Flores,26-35,Single,1,0,4,M,-0.45,717,101.41,1.03,-630.15,27,141774.87,1443
1225,Jamie Harris,46-55,Married,3,1,6,F,-0.26,301,110.52,1.0,-101.77,4,42883.22,388
1226,Dwayne Valdez,46-55,Single,1,0,8,M,-0.58,652,104.89,1.1,-612.37,23,110553.58,1160
1227,Jonathan Vasquez,46-55,Married,2,0,5,M,-0.13,292,89.9,1.0,-47.73,1,33531.16,373
1228,Bryan Woods,70+,Married,2,0,3,M,-0.04,459,100.71,1.03,-26.71,3,61229.19,624
1229,Amanda Stewart,26-35,Single,1,0,2,F,-0.92,411,108.34,1.0,-530.74,19,62297.3,576
1230,Rebecca Farley,70+,Single,1,0,1,F,-0.46,416,78.75,1.0,-255.76,3,44102.31,560
1231,Donald Adkins,26-35,Married,3,1,5,M,-0.89,445,99.86,1.22,-567.41,19,63514.08,774
1232,Ronnie May MD,70+,Single,1,0,3,M,-0.13,766,87.31,1.0,-144.26,5,100314.44,1151
1233,Dennis Perez,46-55,Single,1,0,3,M,0.0,248,78.74,1.0,0.0,0,39054.61,496
1234,Susan Brown,46-55,Single,1,0,1,F,-0.23,275,86.38,1.0,-120.4,2,46038.76,533
1235,Norman Vaughn,46-55,Married,5,3,1,M,-0.01,201,87.15,1.0,-3.56,1,23095.58,266
1236,Joshua Roth,46-55,Single,1,0,5,M,-0.07,590,105.37,1.1,-73.03,5,110318.04,1152
1237,Sean Lee,46-55,Single,1,0,4,M,-0.03,500,79.47,1.0,-17.81,1,53724.66,678
1238,Jessica Harris,46-55,Single,1,0,5,F,-0.27,538,117.53,1.05,-311.31,6,137157.67,1225
1239,Lindsey Rodriguez,36-45,Single,1,0,6,F,-1.61,1114,136.89,1.05,-3748.52,163,318531.62,2432
1240,Jon Graham,26-35,Married,5,3,5,M,-0.2,603,95.5,1.0,-190.38,7,89862.13,941
1241,Colin Campbell,46-55,Single,1,0,1,M,-0.12,247,88.38,1.04,-44.52,2,33494.31,395
1242,Lisa White,46-55,Married,3,1,9,F,-2.7,134,119.71,1.03,-487.99,10,21667.37,187
1243,Susan Gardner DVM,56-70,Married,2,0,5,F,-0.11,573,114.71,1.02,-89.05,1,94059.43,838
1244,Allison Baker,46-55,Single,1,0,2,F,-0.03,143,89.13,1.0,-6.24,1,17291.43,194
1245,Bridget Lamb,26-35,Single,1,0,7,F,0.0,328,70.68,1.07,0.0,0,59299.91,901
1246,Edward Dunn,26-35,Married,5,3,5,M,-0.52,791,119.62,1.0,-703.66,26,161487.69,1350
1247,Diana Murphy,56-70,Married,4,2,7,F,-0.18,491,77.3,1.0,-115.76,5,49860.08,645
1248,Sarah Petersen,36-45,Married,4,2,8,F,-1.9,637,122.85,1.09,-1627.7,38,105407.55,937
1249,Rebecca Williams,70+,Single,1,0,2,F,-0.81,292,85.56,1.03,-580.54,21,61002.33,737
1250,Jaime Greene,36-45,Married,5,3,8,F,-1.82,409,99.26,1.11,-1252.31,60,68192.36,765
1251,Brian Smith,70+,Single,1,0,1,M,-0.25,288,80.67,1.04,-89.04,5,28476.1,366
1252,Francisco Harvey,26-35,Single,3,2,3,M,-0.16,1414,117.78,1.02,-376.96,11,286085.8,2482
1253,Joanna White,46-55,Married,2,0,11,F,-0.03,318,148.73,1.0,-12.47,1,72431.35,487
1254,Howard Frazier,26-35,Single,1,0,5,M,-0.08,499,123.91,1.03,-55.21,2,90327.51,749
1255,William Bradley,46-55,Married,2,0,6,M,0.0,312,55.61,1.0,0.0,0,59886.93,1077
1256,Beverly Solis,36-45,Single,1,0,4,F,-0.08,317,88.82,1.02,-35.62,1,39878.8,460
1257,Judith Chen,46-55,Single,1,0,5,F,-1.76,738,106.12,1.0,-3774.69,172,227305.14,2142
1258,Marcus Lawson,46-55,Single,1,0,1,M,-0.94,434,98.07,1.02,-697.25,24,72670.09,754
1259,Kimberly Martinez,46-55,Married,3,1,5,F,-0.33,717,115.99,1.08,-407.85,17,145225.36,1358
1260,Cory Thompson,46-55,Single,1,0,5,M,-0.79,360,107.7,1.0,-369.56,19,50080.68,465
1261,Pamela Brown,46-55,Married,2,0,5,F,-0.53,330,137.48,1.02,-210.16,6,54168.86,402
1262,Charles Gonzalez,46-55,Single,1,0,6,M,0.0,164,90.86,1.0,0.0,0,26168.07,288
1263,Paula Coffey,46-55,Married,2,0,3,F,-0.35,896,90.04,1.04,-618.72,18,157745.3,1830
1264,Paul Garcia,18-25,Single,1,0,3,M,-0.1,361,83.19,1.0,-39.18,2,34025.15,409
